date,code,code_name,listing_date,listing_age_trading_days,listing_status,listing_eligible,trading_status,price_limit_status,security_status
2023-03-24,sz.002966,苏州银行,2019-08-02,884,listed_at_least_one_year,1,trading,none,normal
2023-03-27,sh.600000,浦发银行,2018-01-02,1270,listed_at_least_one_year,1,trading,none,normal
2023-03-27,sh.600015,华夏银行,2018-01-02,1270,listed_at_least_one_year,1,trading,none,normal
2023-03-27,sh.600016,民生银行,2018-01-02,1270,listed_at_least_one_year,1,trading,none,normal
2023-03-27,sh.600036,招商银行,2018-01-02,1270,listed_at_least_one_year,1,trading,none,normal
2023-03-27,sh.600318,新力金融,2018-01-02,1270,listed_at_least_one_year,1,trading,none,normal
2023-03-27,sh.600901,江苏金租,2018-03-01,1233,listed_at_least_one_year,1,trading,none,normal
2023-03-27,sh.600908,无锡银行,2018-01-02,1270,listed_at_least_one_year,1,trading,none,normal
2023-03-27,sh.600919,江苏银行,2018-01-02,1270,listed_at_least_one_year,1,trading,none,normal
2023-03-27,sh.600926,杭州银行,2018-01-02,1270,listed_at_least_one_year,1,trading,none,normal
2023-03-27,sh.600928,西安银行,2019-03-01,990,listed_at_least_one_year,1,trading,none,normal
2023-03-27,sh.601009,南京银行,2018-01-02,1270,listed_at_least_one_year,1,trading,none,normal
2023-03-27,sh.601077,渝农商行,2019-10-29,829,listed_at_least_one_year,1,trading,none,normal
2023-03-27,sh.601128,常熟银行,2018-01-02,1270,listed_at_least_one_year,1,trading,none,normal
2023-03-27,sh.601166,兴业银行,2018-01-02,1270,listed_at_least_one_year,1,trading,none,normal
2023-03-27,sh.601169,北京银行,2018-01-02,1270,listed_at_least_one_year,1,trading,none,normal
2023-03-27,sh.601187,厦门银行,2020-10-27,588,listed_at_least_one_year,1,trading,none,normal
2023-03-27,sh.601229,上海银行,2018-01-02,1270,listed_at_least_one_year,1,trading,none,normal
2023-03-27,sh.601288,农业银行,2018-01-02,1270,listed_at_least_one_year,1,trading,none,normal
2023-03-27,sh.601328,交通银行,2018-01-02,1270,listed_at_least_one_year,1,trading,none,normal
2023-03-27,sh.601398,工商银行,2018-01-02,1270,listed_at_least_one_year,1,trading,none,normal
2023-03-27,sh.601528,瑞丰银行,2021-06-25,426,listed_at_least_one_year,1,trading,none,normal
2023-03-27,sh.601577,长沙银行,2018-09-26,1090,listed_at_least_one_year,1,trading,none,normal
2023-03-27,sh.601658,邮储银行,2019-12-10,799,listed_at_least_one_year,1,trading,none,normal
2023-03-27,sh.601665,齐鲁银行,2021-06-18,431,listed_at_least_one_year,1,trading,none,normal
2023-03-27,sh.601818,光大银行,2018-01-02,1270,listed_at_least_one_year,1,trading,none,normal
2023-03-27,sh.601825,沪农商行,2021-08-19,387,listed_at_least_one_year,1,trading,none,normal
2023-03-27,sh.601838,成都银行,2018-01-31,1249,listed_at_least_one_year,1,trading,none,normal
2023-03-27,sh.601860,紫金银行,2019-01-03,1026,listed_at_least_one_year,1,trading,none,normal
2023-03-27,sh.601916,浙商银行,2019-11-26,809,listed_at_least_one_year,1,trading,none,normal
2023-03-27,sh.601939,建设银行,2018-01-02,1270,listed_at_least_one_year,1,trading,none,normal
2023-03-27,sh.601963,重庆银行,2021-02-05,516,listed_at_least_one_year,1,trading,none,normal
2023-03-27,sh.601988,中国银行,2018-01-02,1270,listed_at_least_one_year,1,trading,none,normal
2023-03-27,sh.601997,贵阳银行,2018-01-02,1270,listed_at_least_one_year,1,trading,none,normal
2023-03-27,sh.601998,中信银行,2018-01-02,1270,listed_at_least_one_year,1,trading,none,normal
2023-03-27,sh.603323,苏农银行,2018-01-02,1270,listed_at_least_one_year,1,trading,none,normal
2023-03-27,sz.000001,平安银行,2018-01-02,1270,listed_at_least_one_year,1,trading,none,normal
2023-03-27,sz.000617,中油资本,2018-01-02,1270,listed_at_least_one_year,1,trading,none,normal
2023-03-27,sz.001227,兰州银行,2022-01-17,288,listed_at_least_one_year,1,trading,none,normal
2023-03-27,sz.002142,宁波银行,2018-01-02,1270,listed_at_least_one_year,1,trading,none,normal
2023-03-27,sz.002807,江阴银行,2018-01-02,1270,listed_at_least_one_year,1,trading,none,normal
2023-03-27,sz.002839,张家港行,2018-01-02,1270,listed_at_least_one_year,1,trading,none,normal
2023-03-27,sz.002936,郑州银行,2018-09-19,1094,listed_at_least_one_year,1,trading,none,normal
2023-03-27,sz.002948,青岛银行,2019-01-16,1017,listed_at_least_one_year,1,trading,none,normal
2023-03-27,sz.002958,青农商行,2019-03-26,973,listed_at_least_one_year,1,trading,none,normal
2023-03-27,sz.002966,苏州银行,2019-08-02,885,listed_at_least_one_year,1,trading,none,normal
2023-03-28,sh.600000,浦发银行,2018-01-02,1271,listed_at_least_one_year,1,trading,none,normal
2023-03-28,sh.600015,华夏银行,2018-01-02,1271,listed_at_least_one_year,1,trading,none,normal
2023-03-28,sh.600016,民生银行,2018-01-02,1271,listed_at_least_one_year,1,trading,none,normal
2023-03-28,sh.600036,招商银行,2018-01-02,1271,listed_at_least_one_year,1,trading,none,normal
2023-03-28,sh.600318,新力金融,2018-01-02,1271,listed_at_least_one_year,1,trading,none,normal
2023-03-28,sh.600901,江苏金租,2018-03-01,1234,listed_at_least_one_year,1,trading,none,normal
2023-03-28,sh.600908,无锡银行,2018-01-02,1271,listed_at_least_one_year,1,trading,none,normal
2023-03-28,sh.600919,江苏银行,2018-01-02,1271,listed_at_least_one_year,1,trading,none,normal
2023-03-28,sh.600926,杭州银行,2018-01-02,1271,listed_at_least_one_year,1,trading,none,normal
2023-03-28,sh.600928,西安银行,2019-03-01,991,listed_at_least_one_year,1,trading,none,normal
2023-03-28,sh.601009,南京银行,2018-01-02,1271,listed_at_least_one_year,1,trading,none,normal
2023-03-28,sh.601077,渝农商行,2019-10-29,830,listed_at_least_one_year,1,trading,none,normal
2023-03-28,sh.601128,常熟银行,2018-01-02,1271,listed_at_least_one_year,1,trading,none,normal
2023-03-28,sh.601166,兴业银行,2018-01-02,1271,listed_at_least_one_year,1,trading,none,normal
2023-03-28,sh.601169,北京银行,2018-01-02,1271,listed_at_least_one_year,1,trading,none,normal
2023-03-28,sh.601187,厦门银行,2020-10-27,589,listed_at_least_one_year,1,trading,none,normal
2023-03-28,sh.601229,上海银行,2018-01-02,1271,listed_at_least_one_year,1,trading,none,normal
2023-03-28,sh.601288,农业银行,2018-01-02,1271,listed_at_least_one_year,1,trading,none,normal
2023-03-28,sh.601328,交通银行,2018-01-02,1271,listed_at_least_one_year,1,trading,none,normal
2023-03-28,sh.601398,工商银行,2018-01-02,1271,listed_at_least_one_year,1,trading,none,normal
2023-03-28,sh.601528,瑞丰银行,2021-06-25,427,listed_at_least_one_year,1,trading,none,normal
2023-03-28,sh.601577,长沙银行,2018-09-26,1091,listed_at_least_one_year,1,trading,none,normal
2023-03-28,sh.601658,邮储银行,2019-12-10,800,listed_at_least_one_year,1,trading,none,normal
2023-03-28,sh.601665,齐鲁银行,2021-06-18,432,listed_at_least_one_year,1,trading,none,normal
2023-03-28,sh.601818,光大银行,2018-01-02,1271,listed_at_least_one_year,1,trading,none,normal
2023-03-28,sh.601825,沪农商行,2021-08-19,388,listed_at_least_one_year,1,trading,none,normal
2023-03-28,sh.601838,成都银行,2018-01-31,1250,listed_at_least_one_year,1,trading,none,normal
2023-03-28,sh.601860,紫金银行,2019-01-03,1027,listed_at_least_one_year,1,trading,none,normal
2023-03-28,sh.601916,浙商银行,2019-11-26,810,listed_at_least_one_year,1,trading,none,normal
2023-03-28,sh.601939,建设银行,2018-01-02,1271,listed_at_least_one_year,1,trading,none,normal
2023-03-28,sh.601963,重庆银行,2021-02-05,517,listed_at_least_one_year,1,trading,none,normal
2023-03-28,sh.601988,中国银行,2018-01-02,1271,listed_at_least_one_year,1,trading,none,normal
2023-03-28,sh.601997,贵阳银行,2018-01-02,1271,listed_at_least_one_year,1,trading,none,normal
2023-03-28,sh.601998,中信银行,2018-01-02,1271,listed_at_least_one_year,1,trading,none,normal
2023-03-28,sh.603323,苏农银行,2018-01-02,1271,listed_at_least_one_year,1,trading,none,normal
2023-03-28,sz.000001,平安银行,2018-01-02,1271,listed_at_least_one_year,1,trading,none,normal
2023-03-28,sz.000617,中油资本,2018-01-02,1271,listed_at_least_one_year,1,trading,limit_up,limit_up
2023-03-28,sz.001227,兰州银行,2022-01-17,289,listed_at_least_one_year,1,trading,none,normal
2023-03-28,sz.002142,宁波银行,2018-01-02,1271,listed_at_least_one_year,1,trading,none,normal
2023-03-28,sz.002807,江阴银行,2018-01-02,1271,listed_at_least_one_year,1,trading,none,normal
2023-03-28,sz.002839,张家港行,2018-01-02,1271,listed_at_least_one_year,1,trading,none,normal
2023-03-28,sz.002936,郑州银行,2018-09-19,1095,listed_at_least_one_year,1,trading,none,normal
2023-03-28,sz.002948,青岛银行,2019-01-16,1018,listed_at_least_one_year,1,trading,none,normal
2023-03-28,sz.002958,青农商行,2019-03-26,974,listed_at_least_one_year,1,trading,none,normal
2023-03-28,sz.002966,苏州银行,2019-08-02,886,listed_at_least_one_year,1,trading,none,normal
2023-03-29,sh.600000,浦发银行,2018-01-02,1272,listed_at_least_one_year,1,trading,none,normal
2023-03-29,sh.600015,华夏银行,2018-01-02,1272,listed_at_least_one_year,1,trading,none,normal
2023-03-29,sh.600016,民生银行,2018-01-02,1272,listed_at_least_one_year,1,trading,none,normal
2023-03-29,sh.600036,招商银行,2018-01-02,1272,listed_at_least_one_year,1,trading,none,normal
2023-03-29,sh.600318,新力金融,2018-01-02,1272,listed_at_least_one_year,1,trading,none,normal
2023-03-29,sh.600901,江苏金租,2018-03-01,1235,listed_at_least_one_year,1,trading,none,normal
2023-03-29,sh.600908,无锡银行,2018-01-02,1272,listed_at_least_one_year,1,trading,none,normal
2023-03-29,sh.600919,江苏银行,2018-01-02,1272,listed_at_least_one_year,1,trading,none,normal
2023-03-29,sh.600926,杭州银行,2018-01-02,1272,listed_at_least_one_year,1,trading,none,normal
2023-03-29,sh.600928,西安银行,2019-03-01,992,listed_at_least_one_year,1,trading,none,normal
2023-03-29,sh.601009,南京银行,2018-01-02,1272,listed_at_least_one_year,1,trading,none,normal
2023-03-29,sh.601077,渝农商行,2019-10-29,831,listed_at_least_one_year,1,trading,none,normal
2023-03-29,sh.601128,常熟银行,2018-01-02,1272,listed_at_least_one_year,1,trading,none,normal
2023-03-29,sh.601166,兴业银行,2018-01-02,1272,listed_at_least_one_year,1,trading,none,normal
2023-03-29,sh.601169,北京银行,2018-01-02,1272,listed_at_least_one_year,1,trading,none,normal
2023-03-29,sh.601187,厦门银行,2020-10-27,590,listed_at_least_one_year,1,trading,none,normal
2023-03-29,sh.601229,上海银行,2018-01-02,1272,listed_at_least_one_year,1,trading,none,normal
2023-03-29,sh.601288,农业银行,2018-01-02,1272,listed_at_least_one_year,1,trading,none,normal
2023-03-29,sh.601328,交通银行,2018-01-02,1272,listed_at_least_one_year,1,trading,none,normal
2023-03-29,sh.601398,工商银行,2018-01-02,1272,listed_at_least_one_year,1,trading,none,normal
2023-03-29,sh.601528,瑞丰银行,2021-06-25,428,listed_at_least_one_year,1,trading,none,normal
2023-03-29,sh.601577,长沙银行,2018-09-26,1092,listed_at_least_one_year,1,trading,none,normal
2023-03-29,sh.601658,邮储银行,2019-12-10,801,listed_at_least_one_year,1,trading,none,normal
2023-03-29,sh.601665,齐鲁银行,2021-06-18,433,listed_at_least_one_year,1,trading,none,normal
2023-03-29,sh.601818,光大银行,2018-01-02,1272,listed_at_least_one_year,1,trading,none,normal
2023-03-29,sh.601825,沪农商行,2021-08-19,389,listed_at_least_one_year,1,trading,none,normal
2023-03-29,sh.601838,成都银行,2018-01-31,1251,listed_at_least_one_year,1,trading,none,normal
2023-03-29,sh.601860,紫金银行,2019-01-03,1028,listed_at_least_one_year,1,trading,none,normal
2023-03-29,sh.601916,浙商银行,2019-11-26,811,listed_at_least_one_year,1,trading,none,normal
2023-03-29,sh.601939,建设银行,2018-01-02,1272,listed_at_least_one_year,1,trading,none,normal
2023-03-29,sh.601963,重庆银行,2021-02-05,518,listed_at_least_one_year,1,trading,none,normal
2023-03-29,sh.601988,中国银行,2018-01-02,1272,listed_at_least_one_year,1,trading,none,normal
2023-03-29,sh.601997,贵阳银行,2018-01-02,1272,listed_at_least_one_year,1,trading,none,normal
2023-03-29,sh.601998,中信银行,2018-01-02,1272,listed_at_least_one_year,1,trading,none,normal
2023-03-29,sh.603323,苏农银行,2018-01-02,1272,listed_at_least_one_year,1,trading,none,normal
2023-03-29,sz.000001,平安银行,2018-01-02,1272,listed_at_least_one_year,1,trading,none,normal
2023-03-29,sz.000617,中油资本,2018-01-02,1272,listed_at_least_one_year,1,trading,none,normal
2023-03-29,sz.001227,兰州银行,2022-01-17,290,listed_at_least_one_year,1,trading,none,normal
2023-03-29,sz.002142,宁波银行,2018-01-02,1272,listed_at_least_one_year,1,trading,none,normal
2023-03-29,sz.002807,江阴银行,2018-01-02,1272,listed_at_least_one_year,1,trading,none,normal
2023-03-29,sz.002839,张家港行,2018-01-02,1272,listed_at_least_one_year,1,trading,none,normal
2023-03-29,sz.002936,郑州银行,2018-09-19,1096,listed_at_least_one_year,1,trading,none,normal
2023-03-29,sz.002948,青岛银行,2019-01-16,1019,listed_at_least_one_year,1,trading,none,normal
2023-03-29,sz.002958,青农商行,2019-03-26,975,listed_at_least_one_year,1,trading,none,normal
2023-03-29,sz.002966,苏州银行,2019-08-02,887,listed_at_least_one_year,1,trading,none,normal
2023-03-30,sh.600000,浦发银行,2018-01-02,1273,listed_at_least_one_year,1,trading,none,normal
2023-03-30,sh.600015,华夏银行,2018-01-02,1273,listed_at_least_one_year,1,trading,none,normal
2023-03-30,sh.600016,民生银行,2018-01-02,1273,listed_at_least_one_year,1,trading,none,normal
2023-03-30,sh.600036,招商银行,2018-01-02,1273,listed_at_least_one_year,1,trading,none,normal
2023-03-30,sh.600318,新力金融,2018-01-02,1273,listed_at_least_one_year,1,trading,none,normal
2023-03-30,sh.600901,江苏金租,2018-03-01,1236,listed_at_least_one_year,1,trading,none,normal
2023-03-30,sh.600908,无锡银行,2018-01-02,1273,listed_at_least_one_year,1,trading,none,normal
2023-03-30,sh.600919,江苏银行,2018-01-02,1273,listed_at_least_one_year,1,trading,none,normal
2023-03-30,sh.600926,杭州银行,2018-01-02,1273,listed_at_least_one_year,1,trading,none,normal
2023-03-30,sh.600928,西安银行,2019-03-01,993,listed_at_least_one_year,1,trading,none,normal
2023-03-30,sh.601009,南京银行,2018-01-02,1273,listed_at_least_one_year,1,trading,none,normal
2023-03-30,sh.601077,渝农商行,2019-10-29,832,listed_at_least_one_year,1,trading,none,normal
2023-03-30,sh.601128,常熟银行,2018-01-02,1273,listed_at_least_one_year,1,trading,none,normal
2023-03-30,sh.601166,兴业银行,2018-01-02,1273,listed_at_least_one_year,1,trading,none,normal
2023-03-30,sh.601169,北京银行,2018-01-02,1273,listed_at_least_one_year,1,trading,none,normal
2023-03-30,sh.601187,厦门银行,2020-10-27,591,listed_at_least_one_year,1,trading,none,normal
2023-03-30,sh.601229,上海银行,2018-01-02,1273,listed_at_least_one_year,1,trading,none,normal
2023-03-30,sh.601288,农业银行,2018-01-02,1273,listed_at_least_one_year,1,trading,none,normal
2023-03-30,sh.601328,交通银行,2018-01-02,1273,listed_at_least_one_year,1,trading,none,normal
2023-03-30,sh.601398,工商银行,2018-01-02,1273,listed_at_least_one_year,1,trading,none,normal
2023-03-30,sh.601528,瑞丰银行,2021-06-25,429,listed_at_least_one_year,1,trading,none,normal
2023-03-30,sh.601577,长沙银行,2018-09-26,1093,listed_at_least_one_year,1,trading,none,normal
2023-03-30,sh.601658,邮储银行,2019-12-10,802,listed_at_least_one_year,1,trading,none,normal
2023-03-30,sh.601665,齐鲁银行,2021-06-18,434,listed_at_least_one_year,1,trading,none,normal
2023-03-30,sh.601818,光大银行,2018-01-02,1273,listed_at_least_one_year,1,trading,none,normal
2023-03-30,sh.601825,沪农商行,2021-08-19,390,listed_at_least_one_year,1,trading,none,normal
2023-03-30,sh.601838,成都银行,2018-01-31,1252,listed_at_least_one_year,1,trading,none,normal
2023-03-30,sh.601860,紫金银行,2019-01-03,1029,listed_at_least_one_year,1,trading,none,normal
2023-03-30,sh.601916,浙商银行,2019-11-26,812,listed_at_least_one_year,1,trading,none,normal
2023-03-30,sh.601939,建设银行,2018-01-02,1273,listed_at_least_one_year,1,trading,none,normal
2023-03-30,sh.601963,重庆银行,2021-02-05,519,listed_at_least_one_year,1,trading,none,normal
2023-03-30,sh.601988,中国银行,2018-01-02,1273,listed_at_least_one_year,1,trading,none,normal
2023-03-30,sh.601997,贵阳银行,2018-01-02,1273,listed_at_least_one_year,1,trading,none,normal
2023-03-30,sh.601998,中信银行,2018-01-02,1273,listed_at_least_one_year,1,trading,none,normal
2023-03-30,sh.603323,苏农银行,2018-01-02,1273,listed_at_least_one_year,1,trading,none,normal
2023-03-30,sz.000001,平安银行,2018-01-02,1273,listed_at_least_one_year,1,trading,none,normal
2023-03-30,sz.000617,中油资本,2018-01-02,1273,listed_at_least_one_year,1,trading,none,normal
2023-03-30,sz.001227,兰州银行,2022-01-17,291,listed_at_least_one_year,1,trading,none,normal
2023-03-30,sz.002142,宁波银行,2018-01-02,1273,listed_at_least_one_year,1,trading,none,normal
2023-03-30,sz.002807,江阴银行,2018-01-02,1273,listed_at_least_one_year,1,trading,none,normal
2023-03-30,sz.002839,张家港行,2018-01-02,1273,listed_at_least_one_year,1,trading,none,normal
2023-03-30,sz.002936,郑州银行,2018-09-19,1097,listed_at_least_one_year,1,trading,none,normal
2023-03-30,sz.002948,青岛银行,2019-01-16,1020,listed_at_least_one_year,1,trading,none,normal
2023-03-30,sz.002958,青农商行,2019-03-26,976,listed_at_least_one_year,1,trading,none,normal
2023-03-30,sz.002966,苏州银行,2019-08-02,888,listed_at_least_one_year,1,trading,none,normal
2023-03-31,sh.600000,浦发银行,2018-01-02,1274,listed_at_least_one_year,1,trading,none,normal
2023-03-31,sh.600015,华夏银行,2018-01-02,1274,listed_at_least_one_year,1,trading,none,normal
2023-03-31,sh.600016,民生银行,2018-01-02,1274,listed_at_least_one_year,1,trading,none,normal
2023-03-31,sh.600036,招商银行,2018-01-02,1274,listed_at_least_one_year,1,trading,none,normal
2023-03-31,sh.600318,新力金融,2018-01-02,1274,listed_at_least_one_year,1,trading,none,normal
2023-03-31,sh.600901,江苏金租,2018-03-01,1237,listed_at_least_one_year,1,trading,none,normal
2023-03-31,sh.600908,无锡银行,2018-01-02,1274,listed_at_least_one_year,1,trading,none,normal
2023-03-31,sh.600919,江苏银行,2018-01-02,1274,listed_at_least_one_year,1,trading,none,normal
2023-03-31,sh.600926,杭州银行,2018-01-02,1274,listed_at_least_one_year,1,trading,none,normal
2023-03-31,sh.600928,西安银行,2019-03-01,994,listed_at_least_one_year,1,trading,none,normal
2023-03-31,sh.601009,南京银行,2018-01-02,1274,listed_at_least_one_year,1,trading,none,normal
2023-03-31,sh.601077,渝农商行,2019-10-29,833,listed_at_least_one_year,1,trading,none,normal
2023-03-31,sh.601128,常熟银行,2018-01-02,1274,listed_at_least_one_year,1,trading,none,normal
2023-03-31,sh.601166,兴业银行,2018-01-02,1274,listed_at_least_one_year,1,trading,none,normal
2023-03-31,sh.601169,北京银行,2018-01-02,1274,listed_at_least_one_year,1,trading,none,normal
2023-03-31,sh.601187,厦门银行,2020-10-27,592,listed_at_least_one_year,1,trading,none,normal
2023-03-31,sh.601229,上海银行,2018-01-02,1274,listed_at_least_one_year,1,trading,none,normal
2023-03-31,sh.601288,农业银行,2018-01-02,1274,listed_at_least_one_year,1,trading,none,normal
2023-03-31,sh.601328,交通银行,2018-01-02,1274,listed_at_least_one_year,1,trading,none,normal
2023-03-31,sh.601398,工商银行,2018-01-02,1274,listed_at_least_one_year,1,trading,none,normal
2023-03-31,sh.601528,瑞丰银行,2021-06-25,430,listed_at_least_one_year,1,trading,none,normal
2023-03-31,sh.601577,长沙银行,2018-09-26,1094,listed_at_least_one_year,1,trading,none,normal
2023-03-31,sh.601658,邮储银行,2019-12-10,803,listed_at_least_one_year,1,trading,none,normal
2023-03-31,sh.601665,齐鲁银行,2021-06-18,435,listed_at_least_one_year,1,trading,none,normal
2023-03-31,sh.601818,光大银行,2018-01-02,1274,listed_at_least_one_year,1,trading,none,normal
2023-03-31,sh.601825,沪农商行,2021-08-19,391,listed_at_least_one_year,1,trading,none,normal
2023-03-31,sh.601838,成都银行,2018-01-31,1253,listed_at_least_one_year,1,trading,none,normal
2023-03-31,sh.601860,紫金银行,2019-01-03,1030,listed_at_least_one_year,1,trading,none,normal
2023-03-31,sh.601916,浙商银行,2019-11-26,813,listed_at_least_one_year,1,trading,none,normal
2023-03-31,sh.601939,建设银行,2018-01-02,1274,listed_at_least_one_year,1,trading,none,normal
2023-03-31,sh.601963,重庆银行,2021-02-05,520,listed_at_least_one_year,1,trading,none,normal
2023-03-31,sh.601988,中国银行,2018-01-02,1274,listed_at_least_one_year,1,trading,none,normal
2023-03-31,sh.601997,贵阳银行,2018-01-02,1274,listed_at_least_one_year,1,trading,none,normal
2023-03-31,sh.601998,中信银行,2018-01-02,1274,listed_at_least_one_year,1,trading,none,normal
2023-03-31,sh.603323,苏农银行,2018-01-02,1274,listed_at_least_one_year,1,trading,none,normal
2023-03-31,sz.000001,平安银行,2018-01-02,1274,listed_at_least_one_year,1,trading,none,normal
2023-03-31,sz.000617,中油资本,2018-01-02,1274,listed_at_least_one_year,1,trading,none,normal
2023-03-31,sz.001227,兰州银行,2022-01-17,292,listed_at_least_one_year,1,trading,none,normal
2023-03-31,sz.002142,宁波银行,2018-01-02,1274,listed_at_least_one_year,1,trading,none,normal
2023-03-31,sz.002807,江阴银行,2018-01-02,1274,listed_at_least_one_year,1,trading,none,normal
2023-03-31,sz.002839,张家港行,2018-01-02,1274,listed_at_least_one_year,1,trading,none,normal
2023-03-31,sz.002936,郑州银行,2018-09-19,1098,listed_at_least_one_year,1,trading,none,normal
2023-03-31,sz.002948,青岛银行,2019-01-16,1021,listed_at_least_one_year,1,trading,none,normal
2023-03-31,sz.002958,青农商行,2019-03-26,977,listed_at_least_one_year,1,trading,none,normal
2023-03-31,sz.002966,苏州银行,2019-08-02,889,listed_at_least_one_year,1,trading,none,normal
2023-04-03,sh.600000,浦发银行,2018-01-02,1275,listed_at_least_one_year,1,trading,none,normal
2023-04-03,sh.600015,华夏银行,2018-01-02,1275,listed_at_least_one_year,1,trading,none,normal
2023-04-03,sh.600016,民生银行,2018-01-02,1275,listed_at_least_one_year,1,trading,none,normal
2023-04-03,sh.600036,招商银行,2018-01-02,1275,listed_at_least_one_year,1,trading,none,normal
2023-04-03,sh.600318,新力金融,2018-01-02,1275,listed_at_least_one_year,1,trading,none,normal
2023-04-03,sh.600901,江苏金租,2018-03-01,1238,listed_at_least_one_year,1,trading,none,normal
2023-04-03,sh.600908,无锡银行,2018-01-02,1275,listed_at_least_one_year,1,trading,none,normal
2023-04-03,sh.600919,江苏银行,2018-01-02,1275,listed_at_least_one_year,1,trading,none,normal
2023-04-03,sh.600926,杭州银行,2018-01-02,1275,listed_at_least_one_year,1,trading,none,normal
2023-04-03,sh.600928,西安银行,2019-03-01,995,listed_at_least_one_year,1,trading,none,normal
2023-04-03,sh.601009,南京银行,2018-01-02,1275,listed_at_least_one_year,1,trading,none,normal
2023-04-03,sh.601077,渝农商行,2019-10-29,834,listed_at_least_one_year,1,trading,none,normal
2023-04-03,sh.601128,常熟银行,2018-01-02,1275,listed_at_least_one_year,1,trading,none,normal
2023-04-03,sh.601166,兴业银行,2018-01-02,1275,listed_at_least_one_year,1,trading,none,normal
2023-04-03,sh.601169,北京银行,2018-01-02,1275,listed_at_least_one_year,1,trading,none,normal
2023-04-03,sh.601187,厦门银行,2020-10-27,593,listed_at_least_one_year,1,trading,none,normal
2023-04-03,sh.601229,上海银行,2018-01-02,1275,listed_at_least_one_year,1,trading,none,normal
2023-04-03,sh.601288,农业银行,2018-01-02,1275,listed_at_least_one_year,1,trading,none,normal
2023-04-03,sh.601328,交通银行,2018-01-02,1275,listed_at_least_one_year,1,trading,none,normal
2023-04-03,sh.601398,工商银行,2018-01-02,1275,listed_at_least_one_year,1,trading,none,normal
2023-04-03,sh.601528,瑞丰银行,2021-06-25,431,listed_at_least_one_year,1,trading,none,normal
2023-04-03,sh.601577,长沙银行,2018-09-26,1095,listed_at_least_one_year,1,trading,none,normal
2023-04-03,sh.601658,邮储银行,2019-12-10,804,listed_at_least_one_year,1,trading,none,normal
2023-04-03,sh.601665,齐鲁银行,2021-06-18,436,listed_at_least_one_year,1,trading,none,normal
2023-04-03,sh.601818,光大银行,2018-01-02,1275,listed_at_least_one_year,1,trading,none,normal
2023-04-03,sh.601825,沪农商行,2021-08-19,392,listed_at_least_one_year,1,trading,none,normal
2023-04-03,sh.601838,成都银行,2018-01-31,1254,listed_at_least_one_year,1,trading,none,normal
2023-04-03,sh.601860,紫金银行,2019-01-03,1031,listed_at_least_one_year,1,trading,none,normal
2023-04-03,sh.601916,浙商银行,2019-11-26,814,listed_at_least_one_year,1,trading,none,normal
2023-04-03,sh.601939,建设银行,2018-01-02,1275,listed_at_least_one_year,1,trading,none,normal
2023-04-03,sh.601963,重庆银行,2021-02-05,521,listed_at_least_one_year,1,trading,none,normal
2023-04-03,sh.601988,中国银行,2018-01-02,1275,listed_at_least_one_year,1,trading,none,normal
2023-04-03,sh.601997,贵阳银行,2018-01-02,1275,listed_at_least_one_year,1,trading,none,normal
2023-04-03,sh.601998,中信银行,2018-01-02,1275,listed_at_least_one_year,1,trading,none,normal
2023-04-03,sh.603323,苏农银行,2018-01-02,1275,listed_at_least_one_year,1,trading,none,normal
2023-04-03,sz.000001,平安银行,2018-01-02,1275,listed_at_least_one_year,1,trading,none,normal
2023-04-03,sz.000617,中油资本,2018-01-02,1275,listed_at_least_one_year,1,trading,none,normal
2023-04-03,sz.001227,兰州银行,2022-01-17,293,listed_at_least_one_year,1,trading,none,normal
2023-04-03,sz.002142,宁波银行,2018-01-02,1275,listed_at_least_one_year,1,trading,none,normal
2023-04-03,sz.002807,江阴银行,2018-01-02,1275,listed_at_least_one_year,1,trading,none,normal
2023-04-03,sz.002839,张家港行,2018-01-02,1275,listed_at_least_one_year,1,trading,none,normal
2023-04-03,sz.002936,郑州银行,2018-09-19,1099,listed_at_least_one_year,1,trading,none,normal
2023-04-03,sz.002948,青岛银行,2019-01-16,1022,listed_at_least_one_year,1,trading,none,normal
2023-04-03,sz.002958,青农商行,2019-03-26,978,listed_at_least_one_year,1,trading,none,normal
2023-04-03,sz.002966,苏州银行,2019-08-02,890,listed_at_least_one_year,1,trading,none,normal
2023-04-04,sh.600000,浦发银行,2018-01-02,1276,listed_at_least_one_year,1,trading,none,normal
2023-04-04,sh.600015,华夏银行,2018-01-02,1276,listed_at_least_one_year,1,trading,none,normal
2023-04-04,sh.600016,民生银行,2018-01-02,1276,listed_at_least_one_year,1,trading,none,normal
2023-04-04,sh.600036,招商银行,2018-01-02,1276,listed_at_least_one_year,1,trading,none,normal
2023-04-04,sh.600318,新力金融,2018-01-02,1276,listed_at_least_one_year,1,trading,none,normal
2023-04-04,sh.600901,江苏金租,2018-03-01,1239,listed_at_least_one_year,1,trading,none,normal
2023-04-04,sh.600908,无锡银行,2018-01-02,1276,listed_at_least_one_year,1,trading,none,normal
2023-04-04,sh.600919,江苏银行,2018-01-02,1276,listed_at_least_one_year,1,trading,none,normal
2023-04-04,sh.600926,杭州银行,2018-01-02,1276,listed_at_least_one_year,1,trading,none,normal
2023-04-04,sh.600928,西安银行,2019-03-01,996,listed_at_least_one_year,1,trading,none,normal
2023-04-04,sh.601009,南京银行,2018-01-02,1276,listed_at_least_one_year,1,trading,none,normal
